Title,Link,Snippet
Jira Service Management,https://wvu.atlassian.net/servicedesk/customer/portal/34/article/312770684,"To function effectively and securely, applications and the systems that support them must undergo regularly planned maintenance and updates. Whenever possible, ITS does this work during its primary maintenance window, from midnight Saturday to 1 p.m. Sunday. Some systems have shorter outages within this window, and a few fall outside it."
BB Staff Support Ticket Portal - Jira Service Management,https://bbihelpdesk.atlassian.net/servicedesk/customer/portals,BB Staff Support Ticket Portal - Jira Service Management. BB Staff Support Ticket Portal.
Entrar - Jira Service Management,https://autodoc.atlassian.net/servicedesk/customer/portals,Insira o e-mail para entrar ou se inscrever. Endereço de e-mail. Próximo. Desenvolvido por Jira Service Management.
Trundl - Jira Service Management,https://trundl.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""8d1d8f8255417ace10f794afa7271b432c0b4012_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/223cf79c-0d3f-42f6-ae2f ..."
Federal Judiciary Help Center - Jira Service Management,https://oscar-uscourts.atlassian.net/servicedesk/customer/portals,Federal Judiciary Help Center - Jira Service Management. Federal Judiciary Help Center.
Solved: client portal for jira sevice desk server - Atlassian Community,https://community.atlassian.com/t5/Jira-Service-Management/client-portal-for-jira-sevice-desk-server/qaq-p/1411000,Auto-suggest helps you quickly narrow down your search results by suggesting possible matches as you type.
Login - Jira Service Management,https://ccrservicedesk.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""8d9f09cbddb04224fc6d25aeba0762fc023c0279_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/8629bf77-f71c-4fc8-b3b8 ..."
Jira Service Management - Confluence,https://zenuml.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""41f1c5c1e231f3506611285deca9120d4cc9453d_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/d503fe7e-63c5-4a46-b65c ..."
Jira Service Management,https://nesdigital.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""7f8c6c48949dcc194d120ff26f5e2e0cc7f8f541_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the NES Service ..."
Login - Jira Service Management,https://agilonhealth.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Lyris IT - Jira Service Management,https://soporte-lyris.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""afd062251a10c1f77c10833de6fdae48714c8c20_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/f840351c-db53-4ad4-a749 ..."
NDC ServiceDesk - Jira Service Management,https://british-airways-ndc-helpdesk.atlassian.net/servicedesk/customer/portal/1,"{""xsrfToken"":""b4943d5122205a42224ce21f9cb569abf91e9689_lout"",""branding"":{""id"":""1"",""key"":""nts"",""name"":""NDC ServiceDesk"",""portalBaseUrl"":""/servicedesk/customer/portal/1 ..."
Jira Service Management,https://work-fusion.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""fbed8fe7a0847d9a67bddf139946f08fe6a78eb0_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/2b9dbf76-4cdf-4a0f-978e ..."
Jira Service Management - Appfire,https://appfire.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""191078bf36703ccdb1c9b3031d79ae7c4e01824b_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/28dc9063-0502-4007-9496 ..."
maxgeo - Jira Service Management,https://maxgeo.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""b3656c223e31897a1b0d8ced8bef292317d45b1d_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""."",""sharedPortalName ..."
System Dashboard - Linux Foundation JIRA,https://jira.linuxfoundation.org/servicedesk/customer/portals,"SAML POST Binding Since your browser does not support JavaScript, you must press the Continue button once to proceed."
Login - Jira Service Management,https://databasics.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Service Management - Islamic Development Bank,https://act.isdb.org/servicedesk/customer/portals,"{""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-management?utm_medium=jira-in-product&utm_source=jira_service_desk_portal_footer&utm ..."
Login - Jira Service Management,https://pinja.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Login - Jira Service Management,https://digidp.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management,https://aocresins.atlassian.net/servicedesk/customer/portals/,"{""xsrfToken"":""cd3d3972ea93d472ef9f3d04a3d18b4b3c89c334_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/a31e81e3-0bde-40e4-9a15 ..."
Jira Service Management - Confluence,https://riversand.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""8fa6d5743809ce66542d86f4a814dfc6a0f7dfdb_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/c9bcde07-f989-417f-9594 ..."
Login - Jira Service Management,https://htekdesk.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management,https://pilotdelivers.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Digital Victoria Help Centre - Jira Service Management,https://digital-vic.atlassian.net/servicedesk/customer/portals,Digital Victoria Help Centre - Jira Service Management. Digital Victoria Help Centre. Log in.
Jira Service Management - outpost24.atlassian.net,https://outpost24.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""03dfe5fb88af49bd1d4ee8b485e06784cb83bf12_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/8e65a851-15c6-4a2c-b6bd ..."
Login - Jira Service Management,https://internationalcybernetics.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - sendtech.atlassian.net,https://sendtech.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""1faaef0c6510e1f00a373de2517a66b77e4aae35_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/cde80891-5427-4250-bab3 ..."
Login - Jira Service Management,https://enteluk.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://pieinsurance.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - integrait.atlassian.net,https://integrait.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""fd8e23d81b6b50e9d8f7e13a74417f2333d6e668_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/dae81806-15b6-4a52-9920 ..."
Login - Jira Service Management,https://usafasis.atlassian.net/servicedesk/customer/portals,"Welcome to the Help Desk Portal. This site is used to submit any requests, issues or questions you have for COMPASS systems! (SIS, Blackboard, Salesforce) All new users must create an Atlassian account, using your afacademy email. After you create an account, it will allow you to submit a ticket to any of the applicable service desks."
Jira Service Management,https://epitec.atlassian.net/servicedesk/customer/portal/8,"{""xsrfToken"":""ee8ea32c1cf9f60961602996984acdf33ef775a3_lout"",""branding"":{""id"":""8"",""key"":""esp"",""name"":""Employee Request"",""portalBaseUrl"":""/servicedesk/customer/portal ..."
MIT Press Direct Support - Jira Service Management,https://mitpress.atlassian.net/servicedesk/customer/portals,MIT Press Direct Support - Jira Service Management. MIT Press Direct Support. Log in.
Login - Jira Service Management,https://itelbposolutions.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Solved: Is it possible to change URL for customers on jira...,https://community.atlassian.com/t5/Jira-Service-Management/Is-it-possible-to-change-URL-for-customers-on-jira-service-desk/qaq-p/941848,"@Jerry Ryan Ishmael we are just migrating across to Jira Service Desk from our old system and found this limitation with the cloud offering. Short of creating redirects for every single page, have you come up with any way to directly link clients to an article using your own URL (instead of just the general URL that will take them to the homepage)."
Service Desk - NH hotels,https://nhservicedesk.nh-hotels.com/servicedesk/customer/portal/1,"{""xsrfToken"":""BYB8-INW4-PAH6-03LS_47259f0972071610f678016f5a7d599ffb8348c7_lout"",""branding"":{""id"":""1"",""key"":""nhsd"",""name"":""NH Service Desk"",""portalBaseUrl ..."
Login - Jira Service Management,https://virdee.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://solotech.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management,https://theschoollocker.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""a6363591dffab77bcf1511002af45e20df3169d8_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/c54c928f-108d-4ea8-8137 ..."
Jira Service Desk | IT 服务台和 ITSM 软件 | Atlassian,https://www.atlassian.com/zh/software/jira/service-management/features/service-desk,Jira Service Management 聊天 用户可在 Slack 或 Microsoft Teams 中的对话与 Jira Service Management 之间创建双向同步。. 员工无需离开 Slack 即可获得所需的帮助，而支持人员则可以在 Jira Service Management 中获得所需的所有信息。. Jira Service Desk 彻底改变了我们运作 IT 的方式 ...
ipipeline.myabsorb.com,https://ipipeline.myabsorb.com/,We would like to show you a description here but the site won't allow us.
Login - Jira Service Management,https://sbrg.atlassian.net/servicedesk/customer/portals,"Welcome to SBR support portal! Please login with your e-mail address below and your Okta ID. E-mail address: ""OktaID""@softbankrobotics.coma. Okta ID: firstname.lastname. If you cannot login to SBR support portal, please contact to the team. Global IT Service Desk < sbrg-global-it-service-desk@softbankrobotics.com >."
Vodacom Mozambique - Jira Service Management,https://vodacommozambique.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""3ac60c355912dd70835e4611a2e6f6208a328269_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/d94e1a58-3382-4c6e-ae67 ..."
Login - Jira Service Management,https://sgl.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Login - Jira Service Management,https://travelctm.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Hoffmaster Help Desk - Jira Service Management,https://hoffmaster.atlassian.net/servicedesk/customer/portals,Hoffmaster Help Desk - Jira Service Management. Hoffmaster Help Desk. Log in.
Login - Jira Service Management,https://allvuesystems.atlassian.net/servicedesk/customer/portals,"Allvue Systems Support Portal. Already have a Allvue Client Support Portal account? Enter your email and select Next to login below. To register as a new Allvue Client Support Portal user, send an email to support@allvuesystems.com. You will receive an invitation to complete your new Client Support Portal account set up within 24 hours."
Login - Jira Service Management,https://westpharma.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
How to turn off Jira Service Desk Customer Portal - Atlassian Community,https://community.atlassian.com/t5/Jira-Service-Management/How-to-turn-off-Jira-Service-Desk-Customer-Portal/qaq-p/1222216,Please follow below steps. 1. Go to Project Settings. 2. Click on Permissions in Sidebar. 3. Click Actions and Click Edit Permissions. 4. Remove Service Desk Customer - Portal Access and Application Access for Browse Projects and Create Issues Permission.
Login - Jira Service Management,https://doverfs.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - Confluence,https://ntware.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Communications Service Desk - Jira Service Management,https://dpedigital.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""607952bcd4618d1b5f58e4978f0d159493df64a6_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the DPE ..."
Maxion Knowledge - Jira Service Management,https://maxion.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""2a40a00124c9d0f3eebdd72b3ba31084c57aab38_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/dab6191c-55f2-4540-a27f ..."
Login - Jira Service Management,https://tmconnected.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Powered by Jira Service Management.
Login - Jira Service Management,https://svr.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
System Dashboard - CSP JIRA,https://servicedesk.eng.vmware.com/servicedesk/customer/portals,"VMware Service Desk is a portal for customers to access technical support, manage their cases, and find solutions for their issues. Whether you are a U.S. federal agency or a local business, you can get the help you need from VMware experts and resources."
Jira Service Management - spotinc.atlassian.net,https://spotinc.atlassian.net/servicedesk/customer/portals,Red Tech Support Home - Jira Service Management. Red Tech Support Home.
Log in with SAML single sign-on | Atlassian Support,https://support.atlassian.com/atlassian-account/docs/log-in-with-saml-single-sign-on/,"If your admin enforces SAML single sign-on, you may not be able to log in with a third-party account. Instead, you'll need to log in to your Atlassian account by entering your email address and authenticating through your company's identity provider."
Jira Service Management - quintoandar.atlassian.net,https://quintoandar.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""f2d3dba344f003b5d17a2ec5961c492c127b7b7d_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Help Center ..."
Jira Service Management - activeo-group.atlassian.net,https://activeo-group.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
RB.Digital - Jira Service Management,https://rb-digital.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Login - Jira Service Management,https://pathcare.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Service Desk,https://servicedesk.microsoft.com/,Can't access your account? Terms of use Privacy & cookies... Privacy & cookies...
Login - Jira Service Management,https://jazzpk.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Support - - Home - Rockwell Collins,https://portal.rockwellcollins.com/support,"Email. To contact Collins Aerospace using email, please complete the online form available here. Email response times may vary and can be up to 7 business days. If your request is urgent, please call one of the support numbers listed on this page."
Login - Jira Service Management,https://revation.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Powered by Jira Service Management.
Solved: Users get redirected to customer portal when tryin...,https://community.atlassian.com/t5/Jira-Service-Management/Users-get-redirected-to-customer-portal-when-trying-to-access/qaq-p/1266814,"Users get redirected to customer portal when trying to access agent view. We have a servicedesk project were users without a license (anonymous access basically) are allowed to view the tickets in the project. This was meant so that certain people that don't require a Jira license, could still see the tickets and ALL of the details."
Jira Service Management,https://mbalinsight.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""fbf3fe4ac3e6935c5a5270930489dcf932873cf7_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/e9fa6296-4a74-4110-9301 ..."
ServiceNow Service Management Suite,http://ey.service-now.com/,We would like to show you a description here but the site won't allow us.
Login - Jira Service Management,https://xovisag.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management,https://soporte-ti.atlassian.net/servicedesk/customer/portals,Introduce tu correo electrónico para iniciar sesión o registrarte. Dirección de correo electrónico. Siguiente. Con la tecnología de Jira Service Management.
Jira Service Management,https://efacturacion.atlassian.net/servicedesk/customer/portals,Introduce tu correo electrónico para iniciar sesión o registrarte. Dirección de correo electrónico. Siguiente. Con la tecnología de Jira Service Management.
Jira Service Management,https://carreira.atlassian.net/servicedesk/customer/portals,Centro de Vagas - Jira Service Management. Centro de Vagas. Iniciar sessão.
Jira Service Management,https://cloudpay.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Atlassian Support,https://support.atlassian.com/contact/,We would like to show you a description here but the site won't allow us.
Jira Service Management,https://agenceduservicecivique.atlassian.net/servicedesk/customer/portals,Centre de support - Jira Service Management. Centre de support. Connexion.
DELL Product Compliance - Jira Service Management,https://dellproductcompliance.atlassian.net/servicedesk/customer/portals,DELL Product Compliance - Jira Service Management. DELL Product Compliance.
Jira Service Management - tickets.atlassian.net,https://tickets.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""079fd7c2ee2fef5a7b68bdf191f28950b53d367e_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/823b6f5c-0125-4d82-9a81 ..."
AASHTOWare BrM Support - Jira Service Management,https://bridgeware.atlassian.net/servicedesk/customer/portals,AASHTOWare BrM Support - Jira Service Management. AASHTOWare BrM Support. Log in.
Jira Service Management,https://atp-servicedesk.atlassian.net/servicedesk/customer/portals,Introduce tu correo electrónico para iniciar sesión o registrarte. Dirección de correo electrónico. Siguiente. Con la tecnología de Jira Service Management.
Jira Service Management - atlassian-public.atlassian.net,https://atlassian-public.atlassian.net/servicedesk/customer/portal/12/user/login,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Jira Service Management - integra-helpdesk.atlassian.net,https://integra-helpdesk.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Cashalo Privacy Portal - Jira Service Management,https://cashalo-privacy.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""c7fe894573a93970994995d40a62804c3ecff39b_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Cashalo Privacy Portal ..."
Jira Service Management - clever-soft.atlassian.net,https://clever-soft.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management,https://british-airways-ndc-helpdesk.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""026a08c696da726f85d604fa378556f5db60dd04_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/8e3bc0f5-e255-431a-ac9f ..."
Ricksoft Help Center - Jira Service Management,https://ricksoft-support.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""6ab9452dc1c258df27ef54db95ba6c91a8bf54a0_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/a458556e-8b6a-440e-b624 ..."
Information Technology Group | OHSU,https://www.ohsu.edu/information-technology,"ITG is committed to service excellence and we will meet our mission by creating positive experiences for our customers by understanding their needs and keeping our promises. We will execute with precision, run efficiently, develop and retain key talent within, and look for external relationships where appropriate. We will apply technology where ..."
Login - Jira Service Management,https://pilotdelivers.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Helpdesk portal | IT service portal | IT self service | Self help ...,https://www.manageengine.com/products/service-desk/self-service/,"The concept of self-service has never made more sense in the ITSM industry than right now. The combination of digital transformation bringing new technology to service desks, and the increased tech-savviness of end users, presents a unique opportunity to create more capable self-service systems. This is a good time to take advantage of self-service to make your organization's service desk ..."
Rolka Loube Service Portal - Jira Service Management,https://rolkaloube.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""3b4cf8b81c027e0dd7819406c0adce9d9c0f7029_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Rolka Loube ..."
ESCI Service Desk - Jira Service Management,https://esci-sd.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""2d5220a1beb0c9a0bc5dde75f0f401866aa20b82_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/98c4838e-a12c-4687-b80f ..."
Login - Jira Service Management,https://lsretail.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
MyAmeria online/mobile banking | Ameriabank,https://ameriabank.am/en/personal/accounts/accountsmanagement/myameriamobilebanking,Manage your funds via MyAmeria application. Download now. ☎ +374 10/12 561111 📧 office@ameriabank.am
Service Desk Services (SDS) | CIT - National Institutes of Health,https://www.cit.nih.gov/about-cit/service-desk-services-sds,"The NIH IT Service desk is The First‐line, Help Desk Institute-certified Service Desk That Helps Keep NIH Working. When it comes to email, wireless, mobile devices, remote access (VPN), enterprise applications, and access to NIH resources, we offer expertise and trouble-shooting to all of NIH. The NIH IT Service Desk is certified by HDI, the ..."
Jira Service Management,https://felician.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""2ddf7d9c6c90749935e82fa9f35e2895d43841c5_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Welcome to the Felician IT ..."
Login - Jira Service Management,https://playdapp.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
System Dashboard - Medata Service Desk,https://assist.medata.com/,Linked Applications. Loading… Dashboards
Jira Service Management,https://sparkpa.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""868b7a8dce404c61b65c035397700b68c0aeb2e2_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/1b7c85c9-bc0e-47ba-b6a5 ..."
ESS - IT Service Desk Portal - Jira Service Management,https://esssoft.atlassian.net/servicedesk/customer/portals,ESS - IT Service Desk Portal - Jira Service Management. ESS - IT Service Desk Portal. Log in.
"Information Technology and Applications Center | NHLBI, NIH",https://www.nhlbi.nih.gov/about/management/information-technology-and-applications,"alastair.thomson@nih.gov. The Information Technology and Applications Center (ITAC) directs and implements a broad range of business, research, and clinical informatics programs in support of the biomedical research mission of the NHLBI. It articulates the NHLBI information technology (IT) strategic plan, forecasts future needs, sets, and ..."
Jira Service Management,https://wiselausnir.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""bbd58f67f73525c8ffb677d669a6d2f8cbc15d63_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/2614bc51-657b-49a5-842d ..."
Jira Service Management,https://aionnetwork.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""d8eeb8ef0a85d5db714183893c472a55d285cc5c_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/58ff0999-e475-44cd-bed4 ..."
Jira Service Management,https://coenterprise.jira.com/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Sign In - Temenos,https://tcsp.temenos.com/,Sign in with your Temenos Customer Account ... Sign in
Jira Service Management,https://swoopme.atlassian.net/servicedesk/customer/portals,"{""headless"":false,""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-desk/powered-by?utm_medium=jira-in-product&utm_source=jira_service ..."
Jira Service Management - Projects,https://leonsoftware.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""accb41123cade7cb868e08d60a73ea70aa041d95_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/dbd57f53-eb8d-4db9-b142 ..."
Support multiple clients with a single Jira site,https://support.atlassian.com/jira-service-management-cloud/docs/support-multiple-clients-with-a-single-jira-site/,"With a single license of Jira Service Management, you can create as many service projects and portals as you like. If your organization is serving multiple clients, you can either: set up different service projects for each one of them, or. use a single service project and group request types based on clients."
Jira Service Management,https://gouvfr.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""ba009a77977c6acd78f4cade5d77f35cafdf05f7_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/17074a5e-b892-45c5-9ca6 ..."
Login - Jira Service Management,https://aphel.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Powered by Jira Service Management.
Presago Contact Hub - Jira Service Management,https://presago.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""87e4beb616f6fe17041142823d773dc5bc046a74_lout"",""helpCenterBranding"":{""logoId"":"""",""isLogoAvailable"":false,""helpCenterTitle"":""Let's get in touch ..."
Login - Jira Service Management,https://valsoftcorp.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://antolin.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
SupplyOn - The Supply Chain Business Network,https://www.supplyon.com/,"SupplyOn, the expert for digital supply chain management. Its multi-enterprise network connects all major players in the global manufacturing industries, providing them with all the tools they need to build and manage truly resilient supply chains, to assess, predict, mitigate and prevent disruptions and to quickly adapt to market dynamics."
Login - Jira Service Management,https://yalochat.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""35ee66a1e07b5463293d864a0b0f44719eefc0e4_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/84445561-05a7-4717-9350 ..."
Jira Service Management,https://teamapt.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://eiffel.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Bancamiga Ejecutivo de Atención (BEA),https://www.bancamiga.com/bancamiga-ejecutivo-de-atencion-bea/,Características. Disminuir los tiempos de respuesta a los reclamos. Automatización de reclamos y quejas. Calidad del servicio y atención al cliente. Autogestión segura del cliente para los requerimientos. Autogestión totalmente vía web. Disponible las 24 horas del día los 365 días del año.
IP Fabric Help Center - Jira Service Management,https://ipfabric.atlassian.net/servicedesk/customer/portals,IP Fabric Help Center - Jira Service Management. IP Fabric Help Center.
Login - Jira Service Management,https://itdesign.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Service Management - MikroTik,https://help.mikrotik.com/servicedesk/servicedesk/customer/portals,"{""tourEnabled"":false,""wacLink"":""https://www.atlassian.com/software/jira/service-management?utm_medium=jira-in-product&utm_source=jira_service_desk_portal_footer&utm ..."
How to resolve code ERR_INVALID_URL in Angular-cli installation,https://stackoverflow.com/questions/69768980/how-to-resolve-code-err-invalid-url-in-angular-cli-installation,Generally there is a log file associated with this message : npm ERR! code ERR_INVALID_URL npm ERR! Invalid URL npm ERR!A complete log of this run can be found in: npm ERR!
Catapult Software Helpdesk - Jira Service Management,https://catapultsoftware.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""8988c779fa7c4f2e8b31a3691319930a0149f536_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/c8100c62-14eb-41f7-8177 ..."
Track and Trace | Bosch Global,https://www.bosch.com/stories/track-and-trace/,"The solution is Track and Trace. With this holistic logistics solution, the freight writes its own digital logbook. Not only, does the freight transmit each station along the route, but also the present location and status are sent to the Cloud. at regular intervals. For instance, schedulers can view at any time where the freight is located and ..."
United States Marine Corps,https://sso.tfs.usmc.mil/sso/DoDConsent.do,We would like to show you a description here but the site won't allow us.
maib,https://www.maib.md/en/maib,"Welcome! We are maib, your bank! We work to be there for you anytime whatever you do and wherever you are, helping you to make payments or transfers, grow your business or bring your family into a more comfortable house. We make things work in the right way, ideas are harnessed, dreams - realised, supporting people and businesses that want to ..."
Support form - SupplyOn,https://contact.supplyon.com/en/,Note: Do you need help on the following topics? You can find the most frequently asked questions about the login on our login help:
CMS Enterprise Portal,https://pecosai.portal.cms.gov/,The Enterprise Portal is a gateway that provides access to over 50 different Centers for Medicare & Medicaid Services ( CMS) healthcare-based applications. It provides the ability to request access to multiple Portal-integrated CMS applications and to launch/access those applications. Learn more about Enterprise Portal.
